Domain,DNA,AA,GC,L_DNA,L_AA
Viral,0.835,0.774596,0.72418533,0.0033860086,0.0034638319
Viral,0.949,0.99722,0.33810222,0.0002046606,9.65519e-05
Viral,0.991,1.02232,0.42025655,0.0001307095,7.65756e-05
Viral,0.9855,0.977935,0.44889544,0.0010863927,0.0006593695
Viral,0.9875,0.96555,0.49959702,0.0008383876,0.0005638624
Viral,0.9395,0.928937,0.40915851,0.0077401132,0.0047737949
Viral,0.97,1.12008,0.39136904,3.36346e-05,1.96141e-05
Viral,0.871,0.850905,0.3621897,0.0038309414,0.001933378
Viral,1.0895,1.52698,0.59349593,6.1563e-06,5.1543e-06
Viral,0.9825,0.995626,0.44977599,0.0002122684,0.0001266974
Viral,1.0085,1.0184,0.48904022,0.000117596,7.74533e-05
Viral,0.9845,0.996907,0.41122448,0.0003433533,0.0001780589
Viral,0.919,0.933436,0.45425762,0.000300359,0.0001773763
Viral,0.925,0.920872,0.55208686,0.0001475018,0.0001139092
Viral,0.9815,1.0073,0.41508934,0.0001890695,0.0001068743
Viral,1.0865,1.47131,0.6023622,6.3565e-06,5.7951e-06
Viral,1.0555,1.36946,0.55555555,9.0093e-06,6.8538e-06
Viral,1.0085,1.02059,0.50927988,0.000101129,6.83427e-05
Viral,0.9615,0.985419,0.42087729,4.50714e-05,2.96997e-05
Viral,0.9415,0.912946,0.42994039,0.0002141453,0.0001231172
Viral,0.985,0.965301,0.63014225,0.0001301839,0.0001017479
Viral,0.881,0.884198,0.38955156,0.000331491,0.0001647693
Viral,0.9825,0.989369,0.41072841,0.0004744631,0.0002543977
Viral,0.9915,0.996124,0.53376299,0.0001708508,0.0001192306
Viral,0.9715,1.00715,0.37336779,0.0001839893,9.09658e-05
Viral,0.9775,0.991704,0.39013628,0.000448061,0.000199066
Viral,0.9955,0.9846,0.50092292,0.0003931795,0.0002664197
Viral,0.9995,0.995397,0.49162527,0.0002166479,0.0001272964
Viral,0.9775,0.975104,0.42018335,0.0007015468,0.0004058355
Viral,0.9655,0.986109,0.37243589,0.0003904017,0.0001929784
Viral,1.008,1.03261,0.47221483,9.41218e-05,6.11546e-05
Viral,0.976,0.997203,0.39967597,0.0002008066,0.0001116803
Viral,0.9925,1.05465,0.41628801,7.15987e-05,4.06351e-05
Viral,0.9595,0.973892,0.35571542,0.0010957523,0.0004940849
Viral,0.986,0.973598,0.49786066,0.000994323,0.0006767408
Viral,0.915,0.895921,0.40499583,0.0031228128,0.0017562803
Viral,0.97,0.973133,0.39641318,0.0010744805,0.0005534007
Viral,0.965,0.929074,0.58865248,0.0009139153,0.0007639036
Viral,0.931,0.995026,0.35562652,0.0001332121,6.13915e-05
Viral,0.994,1.04505,0.41068502,7.63536e-05,4.56222e-05
Viral,0.972,1.15947,0.37710674,3.56367e-05,1.62568e-05
Viral,0.9805,1.00002,0.40549179,0.0001722522,9.27489e-05
Viral,0.928,0.908433,0.56387832,6.58177e-05,5.20859e-05
Viral,0.9585,0.981931,0.41512714,0.0002302869,0.0001519672
Viral,1.004,1.00155,0.52414241,0.0001539334,0.0001064843
Viral,0.955,0.968238,0.54479723,0.0001592138,0.0001258337
Viral,0.9905,0.959779,0.59473684,0.0001949506,0.000164421
Viral,1.0035,0.986834,0.52308779,0.0003186779,0.0002398961
Viral,0.954,0.982595,0.40600691,0.0002316383,0.0001459074
Viral,1.0265,1.14097,0.47376916,3.10069e-05,1.9029e-05
Viral,1.0055,1.02675,0.4627089,0.0001003282,6.63507e-05
Viral,0.999,1.01271,0.44065916,0.0001579375,9.19688e-05
Viral,0.98,0.978019,0.43518864,0.0002679757,0.0001723753
Viral,0.9515,0.991556,0.3357992,0.0003788898,0.0001571493
Viral,0.986,1.00007,0.45097305,0.0002674752,0.000153207
Viral,0.9935,1.00929,0.47161229,0.0001595642,9.63429e-05
Viral,1.0005,1.0011,0.44153651,0.000237144,0.0001376467
Viral,0.936,0.911956,0.54123092,0.0001459752,0.0001065121
Viral,1.0025,0.996098,0.56103023,0.000134088,0.0001011907
Viral,0.9845,0.995485,0.40820683,0.0002110171,0.000115344
Viral,0.998,1.01317,0.4353763,0.0001576122,8.58951e-05
Viral,1.0065,1.00447,0.52176202,0.0001425967,9.58554e-05
Viral,1.008,1.00654,0.53511484,0.0001133166,8.52822e-05
Viral,0.9725,0.97226,0.44753847,0.0002129941,0.0001354178
Viral,0.975,1.00623,0.39604753,0.0001874178,9.74295e-05
Viral,0.95,1.00244,0.33704073,0.000200256,8.48085e-05
Viral,0.9475,0.973241,0.38830584,0.000484073,0.0002458166
Viral,0.954,0.967426,0.36107165,0.0010219014,0.0004903237
Viral,0.994,1.02825,0.40937979,0.0001141925,6.16143e-05
Viral,0.9165,0.866755,0.66609992,0.0049014928,0.0046947535
Viral,0.9295,0.915974,0.38411846,0.0010072363,0.0005298304
Viral,1.047,1.34051,0.46341463,1.53908e-05,8.2329e-06
Viral,0.9775,0.959556,0.53285484,0.0011680767,0.0008055277
Viral,1.002,0.992784,0.53280263,0.0001823376,0.0001259173
Viral,1.046,1.31416,0.59838274,9.2846e-06,7.8289e-06
Viral,0.9515,0.911439,0.53748411,0.0001575621,0.0001154276
Viral,0.986,0.999501,0.49422665,0.0001755556,0.0001177958
Viral,0.9915,0.992072,0.43677515,0.0002675753,0.0001570936
Viral,0.991,1.00945,0.41664433,0.0001867421,0.0001064425
Viral,0.9655,0.983967,0.50442762,0.0001554349,0.0001149122
Viral,0.9875,1.00189,0.41734611,0.0002793124,0.0001598518
Viral,0.9735,1.0045,0.36625647,0.0002318385,0.0001175172
Viral,0.9625,0.946894,0.5078125,0.0002114175,0.0001350696
Viral,1.0005,1.0009,0.45943463,0.0002452273,0.0001552966
Viral,0.9925,0.990124,0.43756998,0.0002681759,0.0001630279
Viral,0.993,0.990122,0.49432785,0.0003529631,0.0002340732
Viral,1.0055,1.03063,0.43861293,0.0001068099,5.887e-05
Viral,0.992,0.983435,0.43223354,0.0006189368,0.0003129613
Viral,0.988,0.97215,0.61669571,0.0001292079,0.0001105798
Viral,0.986,0.998192,0.42971231,0.0002757587,0.0001655076
Viral,0.9915,0.993948,0.44163424,0.0002958544,0.0001689902
Viral,1.0035,1.01056,0.45420999,0.0001492035,9.293e-05
Viral,0.8975,0.907735,0.39750727,0.0003011849,0.0001544747
Viral,0.992,0.994561,0.44521072,0.0001959516,0.0001183809
Viral,0.9895,0.998605,0.43377625,0.0002335403,0.0001326457
Viral,1.0335,1.17048,0.53947368,2.09215e-05,1.5421e-05
Viral,1.0215,1.09993,0.53623188,2.76284e-05,2.36539e-05
Viral,1.0485,1.4277,0.58108108,9.2595e-06,6.213e-06
Viral,0.979,0.995935,0.44408352,0.0002157219,0.000125959
Viral,0.9685,0.987923,0.35307948,0.0003831692,0.0001673325
Viral,0.9825,0.983186,0.42947793,0.0002602928,0.0001549204
Viral,0.9685,0.961098,0.42830079,0.0003038376,0.0001768052
Viral,0.982,0.992508,0.43740207,0.0003514115,0.000211687
Viral,0.9985,0.986396,0.43769878,0.0006216145,0.0003362808
Viral,0.9865,1.00099,0.39568733,0.0002321138,0.0001306815
Viral,0.983,1.00596,0.4293278,0.0002174237,0.0001208326
Viral,0.9875,0.997058,0.44346617,0.0002160222,0.0001351531
Viral,1.0055,1.00114,0.55913472,0.0001064345,8.23428e-05
Viral,0.9985,1.02457,0.45719178,0.0001169203,6.82034e-05
Viral,1.0845,1.45187,0.52881355,7.3826e-06,5.8786e-06
Viral,1.0015,0.994623,0.49198885,0.0002873957,0.0001923376
Viral,0.992,0.992024,0.44823232,0.0002576651,0.0001601165
Viral,0.998,1.10162,0.38135269,6.54924e-05,2.35007e-05
Viral,0.936,1.10374,0.26839126,6.19137e-05,2.02549e-05
Viral,0.971,0.977423,0.40182406,0.0004719606,0.0002354523
Viral,0.993,0.975524,0.55211417,0.0003296642,0.0002526425
Viral,0.982,0.996765,0.42293158,0.0002516589,0.0001355293
Viral,0.9975,1.00573,0.4431472,0.0001972029,0.0001117082
Viral,0.981,0.993153,0.44043562,0.0003377975,0.0002110044
Viral,1.004,0.992002,0.4924836,0.000312972,0.000220087
Viral,0.9915,0.989381,0.43520571,0.000203159,0.0001110256
Viral,0.9555,0.985317,0.34200011,0.0004196568,0.0001948869
Viral,1.031,1.15322,0.51027397,2.92301e-05,1.67026e-05
Viral,0.991,0.981032,0.48199012,0.0002077387,0.0001379392
Viral,1.063,1.38536,0.6013289,7.5327e-06,6.6448e-06
Viral,0.999,1.00692,0.42942708,0.0001921977,0.0001030992
Viral,0.967,0.98653,0.38786818,0.0004290664,0.0002036909
Viral,0.9775,1.00596,0.36421507,0.0002201515,0.000100327
Viral,0.983,0.992597,0.42081532,0.0002664241,0.0001414497
Viral,1.0315,1.15234,0.57990314,2.06713e-05,1.55742e-05
Viral,1.0145,1.04772,0.50440917,7.0948e-05,4.59983e-05
Viral,1.003,0.993888,0.56878409,0.0001284321,9.50335e-05
Viral,1.007,1.02939,0.52459546,7.73296e-05,5.79646e-05
Viral,0.9875,0.983004,0.43187878,0.0002064624,0.0001184087
Viral,1.0085,1.02231,0.47768595,0.0001211246,6.88582e-05
Viral,1.0055,1.01662,0.58273667,6.29147e-05,4.81157e-05
Viral,0.9925,0.986401,0.56554407,0.0001865169,0.0001416587
Viral,0.9795,1.00099,0.42084074,0.0002673,0.0001385382
Viral,1.0085,1.01282,0.55057803,0.0001039069,7.39846e-05
Viral,0.972,0.995654,0.43958814,0.0002381951,0.0001470497
Viral,0.9935,0.979552,0.46306044,0.0004136005,0.0002557629
Viral,0.9835,1.00298,0.40830557,0.0002404474,0.0001374656
Viral,0.9725,0.986954,0.36984618,0.0004279152,0.0002050143
Viral,1.009,1.02576,0.47060276,0.0001013042,6.53338e-05
Viral,0.9815,0.99171,0.47687302,0.0002845928,0.0001754818
Viral,0.995,0.981559,0.46135387,0.0004484364,0.0002571838
Viral,0.9615,0.938346,0.49561752,0.0002198512,0.0001456706
Viral,1.011,1.02418,0.51365441,0.0001008037,7.00423e-05
Viral,0.9815,0.99193,0.44017044,0.0002172986,0.0001279232
Viral,0.946,0.979038,0.33034647,0.000418931,0.0001984809
Viral,0.9845,0.987596,0.46286303,0.0003153745,0.0001935495
Viral,0.9905,0.968999,0.55816212,0.0003349696,0.0002641629
Viral,1.004,1.01678,0.46571749,0.0001335874,8.44742e-05
Viral,0.9905,0.999788,0.4284974,0.0002414985,0.0001499751
Viral,0.998,1.00573,0.46297098,0.0001733534,0.0001039907
Viral,1.0065,1.01247,0.48507042,0.0001332621,8.55468e-05
Viral,1.0035,1.0243,0.44803098,0.0001162946,7.21736e-05
Viral,1.001,0.991044,0.48494587,0.0002959044,0.0001916271
Viral,1.004,0.996995,0.49970417,0.0002114926,0.0001372566
Viral,0.9895,1.08827,0.36583577,6.82702e-05,2.67743e-05
Viral,0.989,0.992888,0.43415796,0.0003884496,0.0002129825
Viral,1.009,1.02228,0.48795454,0.0001101133,7.27448e-05
Viral,0.9875,0.965297,0.5773513,0.0003416515,0.0002754605
Viral,0.9805,0.980062,0.57135777,0.0001515059,0.0001134495
Viral,0.991,1.00014,0.48244661,0.0002074384,0.000140795
Viral,1.006,1.02058,0.48251748,0.0001145178,7.74393e-05
Viral,1.0055,1.0028,0.50300035,0.0001417959,0.0001015947
Viral,0.9835,1.00241,0.38317942,0.0002520343,0.0001301103
Viral,0.995,0.986119,0.46550816,0.0003801912,0.0002246423
Viral,0.9775,0.987633,0.39442799,0.0004563195,0.0002212433
Viral,0.987,0.993283,0.41255255,0.0004166787,0.0001911953
Viral,0.9935,0.993529,0.47081615,0.0003035623,0.0001891754
Viral,1.009,1.01476,0.48321251,0.000131185,9.13001e-05
Viral,1.0845,1.48545,0.55633802,7.1073e-06,5.5722e-06
Viral,1.007,1.02052,0.4616695,0.000132211,7.8707e-05
Viral,1.038,1.29853,0.61621621,9.2595e-06,8.2608e-06
Viral,1.0555,1.30783,0.58888888,9.0093e-06,8.5254e-06
Viral,1.0805,1.52072,0.55241935,6.2064e-06,5.21e-06
Viral,0.9915,0.984035,0.45724067,0.0007310021,0.0004223292
Viral,0.957,0.974776,0.3431248,0.0007292753,0.0003169315
Viral,0.997,0.980852,0.44775263,0.0006547736,0.0003534292
Viral,1.0195,1.11302,0.50557939,2.9155e-05,2.14529e-05
Viral,0.9705,1.00072,0.35926748,0.000225482,0.000110747
Viral,0.986,1.00895,0.39577706,0.0002038597,9.98255e-05
Viral,0.986,1.05704,0.36882129,7.89813e-05,3.725e-05
Viral,0.9845,1.00164,0.39314099,0.0002298615,0.0001210973
Viral,1.0085,1.01426,0.49121651,0.0001139673,7.68542e-05
Viral,1.0015,1.00621,0.58976132,7.23494e-05,5.9274e-05
Viral,0.9545,1.11528,0.29278702,5.86353e-05,1.99066e-05
Viral,0.971,0.98001,0.37782189,0.0004412039,0.0002185965
Viral,0.99,0.984025,0.46565434,0.0007301011,0.0004479612
Viral,0.9825,0.99491,0.41788494,0.0002636212,0.0001380367
Viral,0.9865,1.00162,0.38575214,0.0002455526,0.0001101062
Viral,0.996,1.00886,0.4519068,0.0001922728,0.000118952
Viral,1.0065,1.0042,0.50323257,0.0001432224,9.58554e-05
Viral,0.9925,1.01019,0.41553554,0.0001862166,0.0001093261
Viral,1.002,1.0027,0.50937972,0.0001654202,0.000115748
Viral,0.9825,0.983167,0.41039663,0.0003981346,0.0002162422
Viral,0.98,0.996612,0.42977437,0.0002318135,0.0001476069
Viral,0.987,0.981952,0.57665094,8.48873e-05,6.30492e-05
Viral,0.962,0.976201,0.38261888,0.0006836283,0.0003721239
Viral,1.0015,0.994342,0.55252544,0.0001303091,9.64683e-05
Viral,1.009,1.02236,0.50076844,9.77005e-05,7.08224e-05
Viral,1.0085,1.01968,0.51261789,9.8176e-05,6.61278e-05
Viral,0.9845,0.964328,0.55621201,0.0005930101,0.0004264944
Viral,1.0095,1.01829,0.52670891,0.0001105638,7.57398e-05
Viral,1.0065,1.02026,0.46575094,0.0001384675,7.29398e-05
Viral,0.9785,0.961538,0.54163202,0.0002106918,0.0001470915
Viral,0.988,0.992834,0.53519987,0.0001546341,0.0001101201
Viral,0.997,1.01164,0.41688861,0.0001597393,9.53539e-05
Viral,0.98,0.998647,0.41786553,0.0002661488,0.0001308068
Viral,0.9975,1.00902,0.41125076,0.000163268,9.2331e-05
Viral,0.979,0.995635,0.40656178,0.0002608684,0.0001351392
Viral,0.9665,0.996576,0.35394242,0.0002999336,0.0001371591
Viral,0.986,0.980036,0.54609505,0.0002095656,0.0001676529
Viral,0.9965,1.00361,0.51461517,0.000186642,0.00012777
Viral,0.9945,1.00486,0.49872238,0.0001664963,0.0001158595
Viral,0.938,0.964501,0.34460857,0.0006895344,0.0003528441
Viral,1.0565,1.42192,0.57142857,9.2846e-06,6.1294e-06
Viral,1.0675,1.51764,0.52808988,8.9092e-06,5.1821e-06
Viral,1.01,1.02237,0.51522973,9.69497e-05,6.37596e-05
Viral,1.042,1.27116,0.46278317,1.54659e-05,1.01832e-05
Viral,0.989,1.00275,0.41809087,0.0002401471,0.0001403771
Viral,0.997,0.989994,0.50042279,0.0002959545,0.0001953466
Viral,0.9915,0.99176,0.42976418,0.000392654,0.0002045407
Viral,0.9775,0.981264,0.42228141,0.000479143,0.0002617808
Viral,0.983,0.971544,0.53048487,0.0002085145,0.0001397641
Viral,0.988,0.992709,0.48021032,0.0002617693,0.0001845783
Viral,0.9965,1.00405,0.50639386,0.0001859163,0.0001323113
Viral,0.9825,0.995334,0.44602818,0.0003125215,0.0001778221
Viral,0.996,1.03713,0.46710346,9.16693e-05,5.38272e-05
Viral,1.0075,1.01748,0.49957734,0.0001184218,7.87906e-05
Viral,1.0,1.01073,0.43283815,0.0001600397,0.0001003131
Viral,1.01,1.01833,0.4859108,0.000112791,8.12563e-05
Viral,0.9695,1.0026,0.36959044,0.0003018606,0.000136978
Viral,0.9825,0.979783,0.47430162,0.0002965301,0.0002033566
Viral,0.9875,0.98811,0.43757822,0.0004798937,0.0002704316
Viral,0.9915,1.00002,0.43843186,0.0002400219,0.0001512289
Viral,0.975,0.979439,0.54622451,0.0001743294,0.0001322138
Viral,0.986,0.9886,0.53924619,0.0001447489,0.000110357
Viral,0.9945,0.992789,0.53562801,0.0001657705,0.0001159431
Viral,0.956,0.986693,0.34494969,0.0003109449,0.0001386636
Viral,1.049,1.31183,0.60109289,9.1594e-06,7.8428e-06
Viral,1.072,1.53471,0.58496732,7.6579e-06,5.0428e-06
Viral,1.0625,1.39014,0.57994579,9.2345e-06,6.8816e-06
Viral,1.0,1.01217,0.44002535,0.0001579375,9.75967e-05
Viral,0.9875,0.993969,0.41922553,0.0003308904,0.0001659255
Viral,1.0505,1.39191,0.54266958,1.14368e-05,7.0767e-06
Viral,1.006,1.025,0.48813389,0.0001001781,6.67407e-05
Viral,0.953,0.978315,0.34489599,0.0004162783,0.0001970461
Viral,0.957,0.988622,0.35960144,0.0003867979,0.0001867236
Viral,0.9765,1.00126,0.38402208,0.0003082421,0.0001445005
Viral,0.9905,0.990295,0.42090159,0.0002092903,0.0001104545
Viral,1.012,1.00952,0.50039827,0.0001570866,9.25399e-05
Viral,0.9895,0.986912,0.47426701,0.0003977592,0.0002395896
Viral,0.973,0.985782,0.4024758,0.0003982597,0.0002173427
Viral,0.991,0.999402,0.4233769,0.0002278094,0.0001221421
Viral,0.9855,1.01129,0.38857712,0.0002006815,0.0001031131
Viral,0.9885,0.990964,0.51003072,0.0002769349,0.0001975754
Viral,0.9865,0.974091,0.46528623,0.0002054614,0.0001226157
Viral,0.9985,0.999077,0.45418144,0.0002187501,0.0001330218
Viral,0.947,0.978782,0.34654958,0.0002821403,0.0001435253
Viral,1.006,1.00181,0.50132298,0.000141871,0.0001052723
Viral,1.0025,1.03299,0.44866193,9.16443e-05,5.98591e-05
Viral,0.9985,1.00125,0.4905455,0.0001839643,0.0001186456
Viral,0.9865,0.983512,0.41730013,0.0002864197,0.0001564946
Viral,1.001,1.01004,0.48850931,0.0001611658,9.71648e-05
Viral,1.0005,0.997966,0.52741589,0.0001748048,0.0001259869
Viral,0.9875,0.987066,0.44540075,0.0002791372,0.0001744788
Viral,0.9735,0.997604,0.38032487,0.0003019607,0.0001480806
Viral,0.994,0.999076,0.45153881,0.0002179242,0.0001381064
Viral,0.972,0.971532,0.45709478,0.0003123463,0.0001986342
Viral,1.011,1.02562,0.49615806,9.11938e-05,6.51666e-05
Viral,1.0,1.0014,0.44539067,0.0002350919,0.0001372706
Viral,1.054,1.52189,0.6063492,7.8831e-06,5.1543e-06
Viral,1.054,1.54913,0.6031746,7.8831e-06,4.8478e-06
Viral,1.0555,1.33619,0.56666666,9.0093e-06,7.9125e-06
Viral,1.004,0.99351,0.54083018,0.0001657956,0.0001296924
Viral,1.0195,1.09937,0.54578096,2.78787e-05,2.24698e-05
Viral,0.9995,0.999977,0.53272295,0.0001476019,0.0001049241
Viral,0.9825,0.98374,0.53638639,0.0002699527,0.0002083576
Viral,1.0065,1.00318,0.50754274,0.0001493036,0.0001010932
Viral,0.9455,0.987214,0.3355665,0.000381017,0.0001602697
Viral,0.9955,0.978627,0.56858673,0.0002289606,0.0001954023
Viral,1.019,1.11309,0.45705967,3.43854e-05,2.28877e-05
Viral,0.992,0.987039,0.46093343,0.0003849961,0.0002162562
Viral,0.976,1.00101,0.38987447,0.0002990577,0.0001506159
Viral,0.9815,0.997133,0.43071301,0.0002670998,0.000144194
Viral,0.997,1.00135,0.51732441,0.0001870675,0.0001307372
Viral,0.977,1.00229,0.392827,0.0002965551,0.0001494458
Viral,0.9985,0.986585,0.52487712,0.0002902236,0.0002077307
Viral,0.9755,1.00151,0.39679969,0.0002627453,0.0001258755
Viral,0.9825,0.98328,0.40844134,0.0003765124,0.0002089009
Viral,1.002,1.00363,0.49069313,0.0001411702,0.0001000206
Viral,1.0125,1.00894,0.54223585,8.97674e-05,6.89278e-05
Viral,0.977,1.001,0.39360693,0.0001847651,0.0001052027
Viral,1.011,1.03455,0.4804001,9.25702e-05,5.76999e-05
Viral,0.9925,0.99249,0.4413613,0.0002588413,0.0001547672
Viral,0.9745,0.996281,0.40459835,0.0002623199,0.0001400984
Viral,0.9775,0.989861,0.39259846,0.000473362,0.0002422364
Viral,0.9765,1.00128,0.3854791,0.00029643,0.0001492368
Viral,0.9775,0.984637,0.46735995,0.0002863696,0.00019146
Viral,0.983,0.986487,0.42711534,0.0004886027,0.0002791103
Viral,0.982,1.01312,0.40388875,0.0002033592,0.0001034614
Viral,0.9845,1.00667,0.43738953,0.0001840644,0.0001180326
Viral,0.9795,0.98891,0.42189421,0.0002034593,0.0001134774
Viral,0.986,1.00968,0.53343058,0.0001029309,7.7509e-05
Viral,1.082,1.66208,0.5479452,7.3075e-06,4.1513e-06
Viral,0.968,1.00328,0.35451575,0.0002374693,0.0001095908
Viral,1.0,1.00497,0.4671848,0.0002028587,0.0001221839
Viral,0.9235,0.910834,0.45660778,0.0002592417,0.0001686419
Viral,0.9965,1.00056,0.51179316,0.0001655203,0.0001096047
Viral,1.0555,1.32347,0.575,9.0093e-06,8.1075e-06
Viral,0.98,0.999244,0.41849078,0.0002606682,0.0001430378
Viral,0.9915,0.992464,0.4442211,0.0002988074,0.0001650339
Viral,0.98,0.997202,0.41586698,0.000263396,0.0001361422
Viral,0.9775,1.00922,0.58799048,4.20933e-05,3.78908e-05
Viral,0.981,0.994619,0.43475415,0.0002677254,0.0001511174
Viral,0.991,0.983261,0.57921253,0.000134113,0.0001082813
Viral,0.9535,0.985496,0.3730048,0.0003229823,0.0001801206
Viral,0.989,0.993424,0.42492199,0.0003849961,0.000204276
Viral,0.9925,1.0035,0.44056603,0.0002387456,0.0001532488
Viral,1.0035,1.00199,0.49457157,0.0001498291,0.0001062057
Viral,0.9695,0.969435,0.58844647,0.0001533578,0.0001229919
Viral,1.007,1.02052,0.48183917,0.0001191976,7.46393e-05
Viral,0.9445,0.96833,0.53679004,0.0001669968,0.0001213481
Viral,1.0095,1.02469,0.51544593,0.0001004533,6.81199e-05
Viral,0.981,1.00389,0.39297589,0.0002408478,0.0001297899
Viral,0.9785,0.969149,0.50343198,0.0007838815,0.000521486
Viral,0.9605,0.981824,0.34919849,0.0006572512,0.0003221414
Viral,1.009,1.0194,0.5019157,0.0001110392,8.12981e-05
Viral,0.985,1.00344,0.38587816,0.0002530604,0.0001283829
Viral,0.9835,1.01412,0.40899224,0.0001614161,9.24006e-05
Viral,1.0035,1.03451,0.43144424,0.0001095127,5.90233e-05
Viral,0.954,0.942414,0.50092983,0.0032431616,0.0023839024
Viral,0.954,0.958702,0.45825232,0.0032823019,0.0021594551
Viral,0.9225,0.928119,0.33089333,0.0049265185,0.0022061082
Viral,1.01,1.03412,0.48887079,9.21949e-05,6.05417e-05
Viral,0.989,0.973967,0.48881991,0.0008707458,0.0006082588
Viral,0.9725,1.17232,0.40860215,3.02561e-05,1.4209e-05
Viral,0.996,1.0043,0.44789983,0.0001858912,0.0001161799
Viral,0.988,1.01899,0.42122478,0.0001377167,7.07527e-05
Viral,0.9795,0.99722,0.42213771,0.0002500573,0.0001542657
Viral,0.8585,0.917552,0.25198871,0.0008871627,0.0003287445
Viral,1.001,1.06119,0.42800145,6.8996e-05,3.725e-05
Viral,0.9755,0.990194,0.38292083,0.0004782671,0.0002220512
Viral,0.9955,1.06067,0.41225829,6.85956e-05,4.00639e-05
Viral,0.9745,0.999578,0.39080751,0.0001971028,0.000107752
Viral,0.9995,1.05886,0.44040331,6.94965e-05,4.23485e-05
Viral,0.991,0.989513,0.42599668,0.0003929543,0.0001913764
Viral,0.95,0.961934,0.3782046,0.0049120536,0.0026372274
Viral,0.986,0.977476,0.44573685,0.0011596681,0.0006510531
Viral,1.002,1.06158,0.43319985,6.87457e-05,3.92281e-05
Viral,0.9505,0.983417,0.41059962,0.0002299616,0.0001489582
Viral,0.975,0.99674,0.40208263,0.0003725082,0.0001757604
Viral,0.988,0.970581,0.51896486,0.0013954607,0.0010330118
Viral,0.954,0.969985,0.34586635,0.0011082152,0.0005125566
Viral,0.952,0.970751,0.34250378,0.0009915201,0.0004654021
Viral,0.9475,0.969704,0.33730184,0.0011477058,0.0005175716
Viral,0.961,0.97417,0.35991255,0.001133316,0.0005227955
Viral,0.9575,0.972302,0.35723831,0.0010486289,0.0004816589
Viral,0.9575,0.971468,0.35721524,0.0010618675,0.000506678
Viral,0.98,0.991052,0.49723807,0.0002718297,0.0002006541
Viral,0.9995,1.00515,0.4645348,0.0001901707,0.0001104127
Viral,0.99,1.00882,0.43569591,0.0001751302,0.0001075569
Viral,0.98,0.951679,0.55195058,0.0008993753,0.0006789697
Viral,0.9885,0.973368,0.48884865,0.0008707458,0.0006056398
Viral,0.996,0.967821,0.56827862,0.0001997555,0.0001566339
